CLASS_STAR,PSF_e1,PSF_e2,scalelength,model_flux,MAG_u,MAG_g,MAG_r,MAG_i,MAG_z
0.660344,0.061,0.0023,1.5377,8.9,25.9702,24.7411,23.8083,23.4454,23.6452
0.0943068,0.0201,-0.0039,1.7825,7.5,25.1784,24.5483,24.4296,23.633,23.2528
0.476585,0.0255,0.0082,0.5067,2.9,25.5113,25.2947,25.1074,24.5859,24.1847
0.555635,0.0164,-0.0698,0.0,28.4,,25.8815,24.2613,21.9924,21.127
0.0804822,0.0233,0.003,1.4357,10.8,24.0571,23.8318,23.7158,23.1449,22.8215
0.0241431,0.0162,-0.0101,1.8777,23.2,23.5799,22.6851,22.4424,22.1583,22.1021
0.00952451,0.0137,-0.0212,2.8425,17.4,24.1274,23.5946,22.8494,22.5812,22.37
0.0818062,0.0172,-0.0722,0.4504,8.1,26.5016,25.3398,24.1984,23.1234,22.7997
0.5142,0.0168,-0.0069,0.6893,2.8,25.4873,25.2456,24.6925,24.2848,23.8111
0.85208,0.0307,0.0132,0.0,4.8,,26.0166,25.149,24.1029,23.5905
0.0273552,0.0162,-0.0102,1.7667,11.8,24.4466,24.2007,23.6873,23.0157,22.8908
0.0100974,0.0159,-0.0125,1.7175,11.4,25.8708,25.131,24.1572,23.1087,22.9543
0.715423,0.0255,0.0089,0.9628,4.3,24.952,24.7053,24.7306,24.3834,25.0948
0.540299,0.0352,0.0065,1.0928,3.3,,26.4407,24.9888,24.4924,
0.00990615,0.016,-0.0119,1.9056,9.0,24.3775,23.9597,23.8265,23.3371,23.1755
0.218871,0.0167,0.0043,1.6681,8.6,26.4971,26.4288,24.7795,23.3672,22.5411
0.825447,0.0229,-0.0126,0.0,4.1,,26.1111,24.4527,24.0434,24.0457
0.981408,0.0272,0.0049,0.0,48.0,26.7012,23.7993,22.4925,21.4209,20.9759
0.738871,0.0201,-0.0035,0.4794,3.2,,,25.8139,24.4485,23.5982
0.0773727,0.0253,0.0051,1.9394,5.8,25.2282,24.5708,24.345,24.0416,24.2483
0.0564371,0.0133,-0.024,1.5336,17.8,25.7575,24.767,23.7144,22.4553,21.8209
0.685199,0.016,-0.0012,1.4674,4.1,25.9181,25.5621,24.8182,24.3988,24.9836
0.665656,0.0279,0.0051,1.34,3.9,26.1438,25.4939,24.9412,24.4395,24.0186
0.686799,0.0144,-0.018,0.7991,2.9,24.9973,24.6542,24.9482,24.5396,24.4366
0.450108,0.0331,0.0053,2.0969,5.7,26.1396,25.6113,24.653,24.0327,23.0562
0.241292,0.0174,-0.0205,1.1141,6.9,24.1502,23.8626,23.9161,23.6736,23.6955
0.671031,0.0141,-0.0193,2.3054,6.3,25.162,24.3933,24.1245,23.9855,24.0148
0.021858,0.0234,0.0031,2.3023,23.2,26.8413,24.7221,23.3825,22.2455,21.847
0.561911,0.0141,-0.0193,0.6605,6.3,25.9149,25.1088,24.5408,24.3886,24.3634
0.0657838,0.0208,0.0185,1.5043,4.6,25.2103,24.6338,24.6173,24.2989,24.1099
0.981506,0.0331,0.0088,0.0,51.8,23.4643,22.0731,21.5571,21.303,21.193
0.980438,0.0148,-0.0159,0.0,32.4,27.0658,24.6628,23.2529,21.8535,21.2603
0.0317507,0.0159,-0.0124,3.5331,40.3,24.8204,24.0987,22.8496,21.5608,21.0812
0.580804,0.0223,0.0128,1.7538,4.2,26.033,25.5828,25.0441,24.5721,24.2969
0.712005,0.0257,0.0078,2.9618,6.7,24.7211,24.5997,24.4149,24.0731,23.7682
0.575517,0.0257,0.0078,2.9268,6.7,24.8564,24.5593,24.3501,24.0851,23.8429
0.452539,0.0143,0.0079,1.1285,2.1,,,,24.6488,24.0449
0.662034,0.026,0.0087,1.3577,3.6,24.9544,24.7257,24.5788,24.5315,24.0416
0.943707,0.0594,0.0055,0.0,8.0,,26.2713,25.3404,23.7521,23.0412
0.0326038,0.0133,-0.0238,1.5513,15.9,24.6394,24.3282,23.6293,22.6287,21.9656
0.686754,0.0256,0.0084,1.6845,3.5,24.6332,24.4809,24.331,23.9739,23.1509
0.129952,0.0332,0.0084,3.6894,8.4,24.5124,23.888,23.8436,23.7189,23.7287
0.944361,0.0155,-0.0261,0.3225,10.6,26.5334,25.0655,23.841,23.2013,23.0055
0.204342,0.0231,0.0028,3.7258,8.4,,26.1047,24.8574,23.735,23.1484
0.894142,0.0111,-0.0326,0.4081,13.2,,25.2907,24.161,22.8888,22.3598
0.0386133,0.0257,0.008,0.9967,8.6,25.9532,25.0347,24.2117,23.3983,22.5989
0.981784,0.0247,0.0045,0.0,54.6,27.2605,24.0773,22.6553,21.2783,20.7368
0.0204389,0.0162,-0.0107,1.8063,18.2,24.3949,23.8443,23.3029,22.4987,22.3049
0.244058,0.0059,-0.0677,0.4697,17.2,26.7446,25.22,24.0735,22.5379,21.7599
0.704164,0.0131,-0.0256,0.7123,3.6,26.5055,25.8354,25.3287,24.5623,24.4954
0.342837,0.0257,0.0083,0.7009,12.7,24.9663,24.3378,23.8592,22.8921,22.7
0.159268,0.016,-0.0124,0.7329,6.3,26.3508,25.061,24.6556,23.7849,23.2035
0.490652,0.013,-0.0266,0.9089,4.0,25.0405,24.6054,24.5157,24.2946,24.107
0.0857285,0.0253,0.005,1.0125,10.8,25.8635,24.6848,23.9395,22.9559,22.3313
0.205149,-0.0006,-0.0069,0.9964,4.1,24.6999,24.323,24.0965,23.9457,23.723
0.98218,0.0309,0.0064,0.0,86.2,27.8004,23.943,22.4779,20.7753,20.032
0.000355261,0.0273,0.0049,3.5034,17.3,24.281,23.7681,23.2939,22.7262,22.278
0.0243531,0.0195,0.0086,1.9889,22.7,23.9587,23.4723,22.9029,22.287,22.1372
0.720895,0.0255,0.0089,0.591,3.9,25.5556,24.9978,24.7408,24.4812,24.3328
0.0738944,0.0161,-0.0725,0.3584,18.8,27.5936,25.1863,24.1514,22.4297,21.7896
0.397863,0.0137,-0.0221,0.5741,8.1,25.0405,24.461,23.6899,23.4194,23.0594
0.669784,0.0143,-0.0188,0.0,2.8,26.1419,25.0354,24.6761,24.3866,24.7521
0.342167,0.0202,-0.0035,0.9032,4.2,24.1051,24.0612,24.0244,23.4017,23.3296
0.563681,0.0168,-0.0074,1.4496,4.0,25.696,25.1302,24.5042,24.3086,23.7679
0.401231,0.0131,-0.0262,1.4706,4.2,25.1459,24.4386,24.3045,24.1227,24.068
0.980208,-0.0053,-0.0103,0.0,34.0,26.2456,,22.816,21.8593,21.4061
0.746296,0.0202,-0.0047,0.0,3.8,,26.6371,25.2827,24.5161,23.6758
0.518142,0.0258,0.008,2.3482,4.3,25.1405,24.5528,24.3908,24.4074,24.1994
0.579617,0.0202,-0.0024,1.032,5.5,24.3609,24.1818,24.0152,23.9598,23.5683
0.960489,0.0202,-0.0024,0.0,15.4,,24.9773,23.6131,22.7086,22.32
0.0108835,0.012,-0.017,2.1507,9.7,25.7114,25.5678,24.0716,22.9766,22.0998
0.447164,0.0147,-0.0171,0.8115,3.7,24.8445,24.5244,24.4482,24.136,23.828
0.0267394,0.0326,0.0064,1.9858,8.5,24.0924,23.6315,23.6478,23.5226,24.2414
0.151045,0.0202,-0.0053,1.281,7.2,26.0359,25.2891,24.4976,23.6733,23.5315
0.673106,0.023,0.0022,0.0,3.0,,,25.6576,24.4759,23.3845
0.514419,0.0202,-0.0022,0.9767,3.6,25.218,24.8725,24.8048,24.5182,24.7974
0.198272,0.0164,-0.01,2.8093,5.7,25.244,24.7458,24.5419,24.1943,23.8228
0.0337821,0.0257,0.0075,1.373,20.6,23.5048,23.1494,22.8824,22.3571,22.1341
0.848019,0.0258,0.0081,0.0,4.0,,25.8532,24.8335,24.066,23.7719
0.726108,0.0256,0.0088,0.81,4.1,,25.4901,24.7827,24.4705,24.114
0.737893,0.005,-0.0663,0.0,10.5,26.475,24.9659,23.7308,23.1927,22.9567
0.0304897,0.0258,0.0088,1.4791,18.4,24.2879,23.7783,22.8579,22.5087,22.3356
0.0248015,0.0253,0.005,1.6938,6.0,24.8777,24.3323,24.0163,23.3932,23.3006
0.301713,0.0214,0.0171,1.8644,4.8,25.6361,25.3471,24.7449,24.2491,23.6368
0.579561,0.0131,-0.0266,0.7313,6.7,25.2151,24.4193,24.039,23.5456,22.9983
0.0327164,0.0166,-0.0086,2.4337,18.0,23.8001,23.4842,22.9156,22.5028,22.3331
0.969401,0.0352,0.0061,0.0,19.1,,25.2348,23.6894,22.4919,21.8743
0.683162,0.0163,-0.0106,0.3521,8.0,26.5345,25.5137,24.8549,23.4631,22.6951
0.000405575,0.0273,0.0049,4.4202,23.7,23.6911,22.7885,22.5614,22.379,22.2416
0.108017,0.014,-0.0205,1.3433,5.6,24.8186,24.2437,24.0912,23.8066,24.1218
0.262598,0.0274,0.0049,1.3269,6.8,25.0268,24.1968,23.802,23.6723,23.4585
0.0335869,0.0142,-0.0196,0.9935,9.8,24.4562,24.1131,23.9114,23.0797,22.7422
0.57223,0.0202,-0.0048,1.0257,3.3,25.5426,25.1726,25.0301,24.4411,23.667
0.578217,0.0258,0.0077,1.0807,3.5,26.4296,25.6184,25.5417,24.6088,24.5176
0.680154,0.0169,-0.0072,0.7309,3.4,24.7546,24.5276,24.506,24.4581,24.3082
0.792728,0.0135,-0.0236,0.7917,4.7,25.2127,25.1936,24.9586,23.9104,23.7971
0.850808,-0.0066,-0.0277,1.0386,5.3,25.8431,24.8178,24.2625,23.8031,23.7996
0.679566,0.0259,0.0086,0.7076,3.5,26.078,25.7164,24.9787,24.501,24.6166
0.651511,0.0166,-0.0088,2.0045,5.7,25.0786,25.0615,24.7224,24.2412,23.8522
0.00769847,0.0166,-0.0094,2.8881,9.3,24.9797,24.6107,24.1123,23.3787,23.1591
0.0238686,0.0144,0.0078,2.0977,12.7,23.923,23.5389,23.0205,22.7171,22.7152
0.170819,0.0212,0.0179,2.4369,5.7,25.2199,24.8783,24.5752,23.8456,23.6566
0.597469,0.0263,-0.0001,0.7422,8.6,24.6704,24.2783,23.5182,23.2725,23.1372
0.984254,0.0239,0.0036,0.0,362.4,22.7452,20.6803,19.6767,19.1594,18.9087
0.503083,0.0121,0.0172,0.8378,2.5,,,,24.6232,
0.00225983,0.0161,-0.012,2.2119,7.8,24.9313,24.2796,23.4993,23.241,23.2636
0.938258,0.0256,0.0046,0.4319,6.2,,25.9246,24.7115,23.8613,23.5516
0.190327,0.0317,0.0063,1.56,39.7,23.9178,22.8872,22.014,21.6057,21.3637
0.0963254,0.0202,-0.0018,2.8715,7.0,25.1117,24.6395,24.2975,24.1116,23.7452
0.478218,0.027,0.0047,1.1808,5.6,,26.3686,25.5651,24.1038,24.2743
0.214047,0.0225,0.0119,1.2277,3.8,26.3295,25.0823,24.8273,24.6181,24.4755
0.256815,0.0273,0.0048,0.9063,10.5,25.628,24.5793,23.9222,23.097,22.7872
0.888345,0.0271,0.0047,0.4599,5.8,24.8019,24.2672,23.9748,23.8822,23.6449
0.982468,0.0382,0.0028,0.0,46.5,,24.262,22.9422,21.4563,20.8705
0.0283192,0.0279,0.005,2.3648,38.7,25.401,23.8736,22.4943,21.6629,21.287
0.896702,0.0162,-0.0116,0.0,4.1,,26.1784,24.9247,24.1761,23.5846
0.0953354,0.0145,0.0087,1.1318,8.1,24.6751,24.3778,24.13,23.517,23.5141
0.98082,0.026,0.0085,0.0,80.1,25.5176,23.2617,21.9263,20.8321,20.3402
0.232866,0.026,0.0087,1.2113,5.6,,25.68,24.2113,23.9389,23.7332
0.0265929,0.0098,0.0236,2.5078,42.6,23.458,22.8826,22.1343,21.5343,21.2967
0.3426,0.0203,-0.0053,1.4711,6.6,25.1869,24.7502,24.5453,23.7222,23.5213
0.0943821,0.0133,-0.025,1.773,5.4,24.4779,24.26,24.3121,23.9639,24.1652
0.608711,0.0203,-0.0051,1.9952,3.8,26.1671,26.1166,25.1023,24.2438,23.6615
0.109477,0.0224,0.0144,2.0867,7.8,26.5079,,24.8758,23.5177,22.5061
0.039597,0.0255,0.0051,1.7104,13.0,24.6431,24.1322,23.2969,22.9227,22.8577
0.589814,0.0234,0.0028,1.3464,4.6,26.1513,25.0161,24.4917,24.2377,24.4274
0.712104,0.0127,-0.0668,0.0,3.7,25.3249,25.0595,24.8696,24.1335,23.7285
0.712105,0.0112,-0.029,0.5894,3.8,26.7628,25.8429,24.9411,24.4301,24.0679
0.881059,0.0259,0.0088,0.4905,4.8,,,25.5549,24.0593,23.3568
0.0179211,0.0187,-0.0611,2.056,21.3,24.4728,23.906,23.2281,22.169,21.8204
0.973561,0.0201,-0.0065,0.0,27.4,27.5382,24.7257,23.4756,22.0997,21.4938
0.0307771,0.0132,-0.0254,1.4696,62.1,22.1041,21.7229,21.248,21.0922,20.973
0.0128212,0.0238,-0.0082,2.322,15.3,24.9104,24.26,23.6156,22.7686,22.5285
0.571946,0.026,0.0087,0.5088,5.2,25.4763,25.0211,24.3818,24.0318,23.9139
0.109864,0.0143,-0.0655,1.1176,4.5,25.111,24.9177,24.4536,23.88,23.5045
0.490623,0.027,0.0046,0.9099,5.8,24.5506,24.15,24.0856,24.0116,24.0059
0.801447,0.011,-0.0056,0.0,4.2,24.8334,24.562,24.3391,24.1871,23.5461
0.0285415,0.0208,-0.0192,3.6103,96.1,22.0559,21.3258,20.8106,20.6286,20.3581
0.217788,0.014,-0.0653,1.4307,4.6,26.7919,25.4192,24.7772,24.0737,23.3302
0.66331,0.0259,0.008,0.6201,4.5,26.0792,25.4406,24.6805,24.2765,24.6859
0.148445,0.0274,0.0048,1.1257,8.6,,26.322,24.4459,23.2539,22.6437
0.120222,0.0219,0.0163,1.2656,9.8,26.0546,25.2429,24.1937,23.1713,22.7396
0.0852684,0.0142,-0.0202,2.5875,5.7,26.4975,25.6991,25.0006,23.7796,23.5926
0.0465819,0.0167,-0.0091,1.6335,4.3,26.0979,25.5791,24.8414,24.1647,23.657
0.866177,0.0182,-0.0297,0.0,5.4,,25.8933,24.792,24.0276,23.7211
0.931294,0.0259,0.0081,0.3979,6.0,25.005,24.2,23.9118,23.8145,23.6556
0.946447,-0.0052,-0.0102,0.5733,5.7,24.9159,24.2996,24.1008,23.9735,23.7125
0.0336663,0.0161,-0.0128,1.8726,6.2,25.4576,25.0769,24.2193,23.9744,23.913
0.240295,0.0169,-0.0077,2.2254,6.1,25.5425,24.7604,24.2826,23.8319,24.2254
0.156796,0.0162,-0.0012,1.8537,5.8,24.2039,24.0699,24.057,23.845,24.1335
0.0793284,0.0116,-0.01,1.8063,44.3,25.3841,23.7433,22.3583,21.4818,21.1015
0.10946,0.0253,0.0047,1.4133,7.1,25.0965,24.7318,24.3324,23.6105,23.1393
0.016229,0.014,-0.0212,1.9741,12.5,24.1092,23.6888,23.4404,22.9765,22.565
0.63607,0.0203,-0.003,0.7332,9.2,25.7596,24.9438,24.1113,23.2594,22.9175
0.373672,0.0146,0.0079,0.7847,3.3,25.6452,25.3407,25.1082,24.3049,23.8954
0.577125,0.0117,-0.0104,0.0,3.5,25.2976,24.9324,24.7939,24.6521,24.969
0.475681,0.0261,0.0087,0.9442,5.7,25.3764,24.647,23.9928,23.9078,23.7972
0.972978,0.02,0.0208,0.0,75.0,,23.8943,22.5921,20.9107,20.169
0.672655,0.0169,-0.0083,1.4016,3.4,25.3351,25.2132,24.7092,24.5568,24.4073
0.694727,0.0285,0.0051,0.7545,3.6,25.3239,24.7809,24.5698,24.5217,24.1614
0.501895,0.0137,-0.0232,1.2972,3.3,25.6998,25.3961,25.2013,24.542,24.2164
0.0774731,0.0168,-0.0087,1.6017,4.4,25.9983,25.0818,24.5863,24.2469,24.32
0.709069,0.0205,0.0199,0.659,4.0,,26.9032,25.8809,24.3031,23.2297
0.447931,0.0285,0.0051,3.4711,12.3,24.7255,24.4583,24.217,23.8947,23.2921
0.150086,0.0201,0.0021,1.5398,7.5,24.0304,23.8093,23.686,23.4129,22.8682
0.00833921,0.0146,-0.0185,2.3669,10.4,24.0383,23.7663,23.5874,23.1669,22.7856
0.491969,0.0207,0.0195,1.1005,3.0,25.4874,24.839,24.8863,24.6312,23.7117
0.878489,0.0171,-0.0073,0.4663,5.5,,25.5952,24.4771,24.0886,23.6434
0.218536,0.0281,0.005,2.772,6.8,26.2791,25.7754,25.0046,23.8732,23.3354
0.0546931,0.0166,-0.0104,1.492,17.1,23.8068,23.4496,22.8056,22.486,22.3526
0.516169,0.0231,0.0021,1.4313,3.6,24.9865,24.6217,24.6167,24.4266,24.2065
0.68174,0.0204,-0.0032,2.746,4.9,25.2173,24.8786,24.9437,24.1923,23.6492
0.0759469,0.0204,-0.0025,1.913,6.8,24.76,24.5119,24.3859,23.8408,24.03
0.653824,0.0147,-0.0175,0.0,2.8,25.1612,24.7504,24.7216,24.5941,
0.595454,0.0137,-0.0233,1.6884,3.9,25.8554,25.7018,25.496,24.2853,23.5438
0.423398,0.0252,0.0046,2.0174,5.1,26.4659,26.0124,25.1515,24.0625,23.2711
0.0097069,0.0203,-0.0024,2.9976,17.2,23.7999,23.622,23.3712,22.7037,22.4611
0.923996,-0.0015,-0.0162,0.4067,13.7,,25.6539,24.0667,22.9068,22.3121
0.0367431,0.0273,0.0048,2.4144,34.7,23.8417,23.1533,22.4575,21.7307,21.5071
0.126389,0.0357,0.0063,1.0424,7.1,,25.4607,24.1245,23.5524,23.4738
0.561658,0.0281,0.005,2.7663,6.8,,26.2761,25.3029,24.187,23.6008
0.934046,0.0115,-0.0338,0.6195,6.3,23.9859,23.8401,23.8288,23.5768,23.2053
0.0238115,0.0202,-0.0012,2.1314,32.1,23.6659,23.2124,22.6095,21.918,21.851
0.765626,0.0239,-0.0081,0.4305,7.8,23.731,23.5776,23.6393,23.5461,23.0177
0.00751039,0.0235,0.0028,2.0863,10.8,25.3959,24.7376,24.0471,23.2335,22.8075
0.758749,0.0157,-0.0667,0.6849,4.6,,26.9889,25.616,24.0183,23.5039
0.581827,0.0134,-0.0251,0.9422,2.9,25.0417,25.0978,25.1605,24.4745,23.9138
0.724858,0.0275,0.0048,0.5983,5.2,25.1604,24.8528,24.4301,24.014,24.0724
0.0692047,0.0227,0.0136,2.1596,5.6,26.5966,26.5105,25.3487,24.0755,23.0975
0.0218246,0.0118,-0.0102,1.9653,7.6,24.7724,24.6483,23.937,23.6679,24.0615
0.272508,0.017,-0.0079,1.1598,4.7,25.3476,25.5019,24.6369,24.1019,24.012
0.0081895,0.0139,-0.0223,1.9551,11.6,24.6865,24.0786,23.3185,22.9223,22.6869
0.210591,0.0357,0.0073,1.4651,8.5,25.1,24.7228,23.9773,23.5517,23.5003
0.970718,0.0111,-0.0056,0.2147,25.6,27.0462,24.1161,22.9408,22.1393,21.7198
0.00886885,0.0208,0.0193,2.6637,14.9,24.4301,23.5257,23.0505,22.7548,22.5918
0.644852,0.0254,0.0048,1.8722,3.7,26.146,25.2382,24.5512,24.4066,24.7133
0.576749,0.0066,-0.0686,0.9168,3.1,25.5372,25.5702,24.9828,24.3746,24.2646
0.308971,0.0205,-0.0057,1.5117,4.2,25.2716,24.753,24.6931,24.2152,23.6535
0.0195974,0.0112,-0.0074,3.5132,36.1,23.3648,22.9257,22.2759,21.6857,21.5256
0.660797,0.0222,0.0158,0.9374,2.6,25.06,24.9165,24.7686,24.5623,24.243
0.667268,0.0213,0.0181,0.9978,4.1,26.6347,24.9725,24.276,24.4278,24.1323
0.554748,0.0175,-0.0703,1.5946,3.4,25.1716,24.9177,24.8778,24.5627,23.9834
0.374279,0.0282,0.005,0.839,6.5,,26.9978,25.1231,23.8041,23.0784
0.604401,0.0236,0.0029,1.0336,3.3,,,25.9854,24.5469,23.4788
0.873781,0.0614,0.0068,1.0018,16.9,24.6166,23.684,23.1043,22.7946,22.3676
0.0209056,0.0362,0.005,2.8779,32.3,23.4437,23.0208,22.649,21.9193,21.6998
0.693656,0.026,0.0073,0.6672,3.3,25.4937,24.6165,24.4732,24.3166,24.2103
0.98278,0.0273,0.0047,0.0,144.5,24.6223,22.1906,20.9686,20.1969,19.8639
0.214782,0.0226,0.0143,1.8195,4.4,,25.7131,25.1695,24.0472,23.5981
0.565259,0.0128,0.0158,0.6455,3.6,25.5322,24.883,24.9312,24.1283,24.0317
0.0420046,0.0207,0.0197,1.859,12.7,24.8208,24.1911,23.4231,22.91,22.5979
0.269152,0.0166,-0.0108,2.0567,5.8,24.943,24.3345,24.2066,24.1426,24.2766
0.064741,0.026,0.0047,1.0742,7.0,24.7263,24.3625,24.2809,23.6955,23.3688
0.752079,0.0231,0.002,2.7304,9.3,25.3319,25.0741,24.5066,23.7546,23.2679
0.872923,0.0202,0.0214,0.2821,12.7,,25.746,24.5256,23.0024,22.3852
0.0306745,0.0241,0.0035,1.6038,25.3,25.2752,24.7398,23.3405,22.1783,21.7723
0.0197744,0.0226,0.0145,1.4368,11.7,24.2777,23.6876,23.1872,23.0253,23.0753
0.128103,0.0231,0.002,2.7451,9.4,25.3448,24.955,24.5086,23.7377,23.3234
0.510563,0.0205,-0.0059,0.5982,5.2,26.0363,24.9334,24.1686,23.9745,24.0692
0.562816,0.0259,0.0085,1.1838,4.7,26.6076,26.2428,25.2512,23.9993,23.4905
0.0287673,0.0046,-0.0321,1.6751,44.3,24.8443,23.5666,22.3471,21.4631,21.0536
0.982898,0.0204,-0.0039,0.0,112.2,21.8368,20.9486,20.6288,20.4832,20.3909
0.640019,0.0205,-0.0032,0.9282,3.3,24.9998,24.92,24.8174,24.616,23.6298
0.650156,0.0204,-0.0027,0.7407,3.4,25.1311,24.6629,24.482,24.5046,24.3076
0.507732,0.0142,-0.0007,1.0996,2.3,,,,24.5333,
0.565697,0.0134,-0.0256,0.6397,3.5,25.7594,25.2563,25.3087,24.5676,24.5555
0.0102238,0.0261,0.0081,2.4538,16.1,24.6308,24.0495,23.6157,22.6596,22.2904
0.102669,0.0124,-0.0148,1.152,7.5,25.4256,24.8375,24.0253,23.4908,23.2638
0.178884,0.0192,-0.0135,2.7195,20.2,23.8822,23.3059,22.9455,22.3554,21.9127
0.0355639,0.0197,-0.0111,2.7636,64.8,24.756,23.0809,21.7034,21.0603,20.6581
0.679877,0.0284,0.005,0.6168,3.6,24.7973,24.6276,24.6013,24.6299,24.0883
0.98161,0.0258,-0.0048,0.0,20.5,26.176,25.3586,24.0123,22.3768,21.7679
0.172173,0.0136,-0.0241,2.1708,6.4,25.0522,24.8862,24.5388,23.782,24.027
0.578881,-0.0057,-0.0042,1.0923,3.6,24.8973,24.6969,24.6362,24.1531,
0.530205,0.0211,0.0189,1.7092,3.2,25.9373,24.7301,24.4846,24.5135,24.3663
0.677503,0.0169,0.0165,1.4879,3.5,25.4606,24.8606,24.6636,24.4197,24.0854
0.076166,0.0241,0.0034,1.0968,6.6,24.8229,24.5352,24.4225,23.7813,23.7149
0.00827711,0.0149,-0.0114,3.0274,18.1,24.3966,24.0295,23.5397,22.6659,21.9428
0.0185475,0.0283,0.005,2.3509,8.1,24.8559,24.564,24.3689,23.6195,23.4411
0.709898,0.0123,-0.0173,0.9551,4.4,25.365,25.2531,24.4935,24.3098,24.0424
0.0223542,0.0166,-0.0109,1.4657,17.2,24.0185,23.3151,22.7223,22.5065,22.4464
0.982024,0.0148,0.0088,0.0,55.7,27.4157,24.0418,22.8601,21.2827,20.615
0.175858,0.0144,-0.0198,1.379,6.6,25.2931,24.7521,24.6488,23.7103,23.4245
0.00835725,0.0237,0.003,2.429,15.4,25.9874,24.9291,23.8039,22.8171,22.0504
0.130708,0.0141,-0.0642,1.3388,4.7,26.7133,25.207,24.3332,24.036,24.4698
0.0602397,0.0146,-0.0056,1.139,17.2,,24.9253,23.5588,22.3904,21.9251
0.0926769,0.0204,-0.0016,1.2822,13.4,25.4754,24.641,23.9308,22.8992,22.6281
0.608037,0.017,-0.0088,0.8684,4.0,25.554,25.7136,24.6393,24.1744,23.3552
0.162229,0.0235,0.0028,1.3082,6.2,25.2134,24.8576,24.0005,23.8393,23.9601
0.902336,0.0263,0.0084,0.0,5.0,26.69,25.0515,24.4389,24.2274,24.3151
0.641111,0.0252,0.0044,0.6381,3.7,25.5731,25.4707,25.0445,24.5947,24.2243
0.0187967,0.0235,0.0024,2.1425,18.1,23.6475,23.3584,23.1326,22.5338,22.3096
0.0291219,0.0183,-0.0718,1.2295,22.2,26.0521,24.7974,23.4891,22.3001,21.7245
0.868773,0.0136,0.0103,0.0,40.3,23.7755,,21.8197,21.5485,21.3913
0.607347,0.0171,-0.0083,1.7545,4.0,25.1202,24.7992,24.5787,24.4175,24.1476
0.419228,0.0161,0.0215,0.8715,4.5,,26.5625,25.4576,24.3919,23.5209
0.324105,0.0253,0.0046,1.3671,5.3,,25.9228,24.9946,23.9949,23.7958
0.632401,0.0325,0.0038,0.9179,5.1,24.4721,24.2213,24.1338,24.023,23.4459
0.534529,0.0445,0.005,2.1374,7.4,26.0318,25.2399,25.0398,24.4865,23.7365
0.660541,0.0262,0.0077,1.6326,4.2,26.2022,24.7909,24.6741,24.4918,24.604
0.160209,0.0233,0.0021,0.7435,5.3,24.8611,24.5798,24.3365,23.9478,23.3182
0.0621365,0.0298,-0.0009,1.9245,31.0,26.3007,24.6897,23.1952,21.8615,21.4083
0.0186768,0.0231,0.0119,2.2175,19.2,24.6906,23.8431,22.9411,22.46,22.1831
0.819142,0.0152,-0.0159,1.0054,4.5,,26.7368,25.3854,24.236,24.0102
0.929543,0.0061,-0.0223,0.4186,5.7,,25.6223,24.7077,23.9038,23.7211
0.0119177,0.0266,0.0085,4.7545,21.7,24.673,24.018,23.0579,22.4053,22.0463
0.421504,0.024,0.0033,1.2164,3.3,26.2875,25.3652,25.0098,24.5628,24.7746
0.797758,0.0272,0.0046,0.6106,5.3,25.861,25.1053,24.6562,24.1358,24.0733
0.577462,0.0273,0.0046,0.9719,5.6,25.5683,24.913,24.327,24.0323,23.6064
0.347102,0.0256,0.0048,1.1031,5.1,,25.8923,24.9066,23.9646,23.5811
0.107135,0.0221,0.0164,1.6136,7.3,25.4446,24.9957,24.5219,23.7108,23.5052
0.00830858,0.0255,0.0046,1.6274,7.8,25.5337,24.9503,24.2678,23.4994,22.9389
0.638403,0.0366,0.008,0.8454,3.4,,25.0683,24.0531,24.181,23.9047
0.911722,0.0121,-0.0126,0.0,5.3,,27.4596,25.7286,24.0707,23.2839
0.687434,0.0117,-0.0319,0.8993,4.3,25.6005,25.3561,24.5945,24.1649,24.2082
0.133568,0.0124,-0.0174,1.0004,6.7,25.469,25.1379,24.2752,23.8075,23.5529
0.981994,0.0247,0.0039,0.0,84.9,25.4231,23.0865,21.862,20.7766,20.3481
0.118735,0.0213,0.0186,2.5187,10.8,24.7372,23.5377,23.192,23.2006,23.0729
0.203114,0.0266,0.0085,1.6657,5.7,24.7086,24.4669,24.4033,24.0486,23.855
0.469675,0.0164,-0.0125,0.8662,6.0,24.5363,24.2053,24.1813,23.8486,23.8802
0.622105,-0.0062,-0.0272,1.1448,3.8,24.8346,24.4957,24.3768,24.1159,23.8384
0.117272,0.0206,-0.0059,2.3158,8.4,25.1985,24.791,23.9173,23.5708,23.4122
0.980629,0.0124,-0.0163,0.0,52.3,24.0538,22.4468,21.7034,21.3147,21.0636
0.954277,0.0171,-0.0081,0.0,10.0,27.2739,,25.6379,23.2697,22.36
0.0163529,0.0261,0.0084,1.3226,13.8,23.6719,23.3617,23.0985,22.8133,22.3008
0.592704,0.0274,0.0047,2.5051,6.8,25.0322,24.8907,24.31,23.8279,23.4269
0.259009,0.0216,0.0177,1.9112,5.9,24.6029,24.4068,24.4589,23.9315,23.732
0.0580365,0.0113,-0.0058,1.0438,9.4,25.7775,25.058,24.1464,23.0286,22.2627
0.96624,0.0137,-0.024,0.0,11.1,,25.4701,24.1633,23.0508,22.4246
0.0247267,0.0151,-0.0166,2.6761,47.8,23.6314,22.6761,21.7879,21.3892,21.156
